gameId,game_datetime,game_length,game_version,puuid,placement,last_round,level,TFT11_Sivir,TFT11_Riven,TFT11_Shen,TFT11_TahmKench,TFT11_Galio,TFT11_Kaisa,TFT11_Sylas,TFT11_Udyr,TFT11_Kayle,TFT11_Caitlyn,TFT11_RekSai,TFT11_Jax,TFT11_Aatrox,TFT11_Kindred,TFT11_Senna,TFT11_Gnar,TFT11_Ornn,TFT11_Azir,TFT11_Janna,TFT11_Soraka,TFT11_Diana,TFT11_Hwei,TFT11_Rakan,TFT11_WuKong,TFT11_Annie,TFT11_Lillia,TFT11_Lissandra,TFT11_Zyra,TFT11_Morgana,TFT11_KhaZix,TFT11_Yone,TFT11_Kayn,TFT11_Neeko,TFT11_Bard,TFT11_Zoe,TFT11_LeeSin,TFT11_Irelia,TFT11_KogMaw,TFT11_Illaoi,TFT11_Yasuo,TFT11_Qiyana,TFT11_Volibear,TFT11_Tristana,TFT11_Ashe,TFT11_Nautilus,TFT11_Yorick,TFT11_Alune,TFT11_Sett,TFT11_Ahri,TFT11_Lux,TFT11_Amumu,TFT11_Syndra,TFT11_FortuneYord,TFT11_Darius,TFT11_Aphelios,TFT11_Thresh,TFT11_ChoGath,TFT11_Malphite,TFT11_Garen,TFT11_Teemo,TFT11_Xayah,Combination
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,uX0wt6-Ul8Wj7PNUBWL1d-Wz2GL9PjRGe0RyaIZ9ldE0WR7r0N1-EtIjEXh3SXo9RVz3EDa0WVp57w,6,29,8,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Kaisa, TFT11_Caitlyn, TFT11_Aatrox, TFT11_Ornn, TFT11_Morgana, TFT11_Kayn, TFT11_Illaoi"
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,94SMpcSJOkUEO1XLoB0a52NC089M82djDPobBmNbTgELEa7DFDrp6LGXsRk5JkzHt_0PDk4sKEs9Jg,7,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,0,0,"TFT11_Ornn, TFT11_Lissandra, TFT11_Ashe, TFT11_Sett, TFT11_Lux, TFT11_Amumu, TFT11_Aphelios, TFT11_Thresh"
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,0B2Ddpu4J4Up4ZwTeQ_7R6_wMfVg-TCQELKds6QHUmfhoBuMPgVFq97lXH75j0gHLqLOiFEoS7-M2g,4,34,8,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Soraka, TFT11_Diana, TFT11_Rakan, TFT11_WuKong, TFT11_Zyra, TFT11_Morgana"
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,fzlOsXyGsMz_yYNGchFD6Brbov2DF4cQUrxgtyY6ctPEV88cc_M1h_imhzBPckCo61nbHYivt5Ctzw,3,34,8,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Aatrox, TFT11_Lissandra, TFT11_Morgana, TFT11_Yone, TFT11_Kayn, TFT11_Illaoi, TFT11_Amumu"
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,oHvcdDVV-nVXEBDN5ur13eTS5xqZetOML9jAmYGQ0TJ7cS7gSm32jlKylYgNRNJQsqnVcoVacydsRg,1,39,10,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Kayle, TFT11_Soraka, TFT11_Rakan, TFT11_Lissandra, TFT11_Neeko, TFT11_Bard, TFT11_Zoe, TFT11_ChoGath"
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,t_Wf-ad5Drr5FzTmxmkRnsEtBNUf-7PRoTll2k8kxN23sYTKJs2VOrOjeQ418PF31x2QQ2X02RrAtw,2,39,9,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Sylas, TFT11_Aatrox, TFT11_Soraka, TFT11_Rakan, TFT11_WuKong, TFT11_Yone, TFT11_Kayn, TFT11_LeeSin, TFT11_Qiyana"
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,LZ6lv1UG0xUMVNyzu-R4xTNkHietPz1rLIdevEkkzaTzQc15A3FZvJR1BnDIVnDvXJHcRay84sZCQw,8,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"TFT11_Kindred, TFT11_Yasuo, TFT11_Ahri, TFT11_Darius"
KR_7006062589,1711636746325,2161.08447265625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,PZEo12ehEDEOPTJ25arc9uLxvd6vqmfRMtQAucAtipxtIMDMnxnjAj1fPt7ihFVCWVf_7h2QzSVs6A,5,31,8,0,0,2,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Sylas, TFT11_Caitlyn, TFT11_Aatrox, TFT11_Senna, TFT11_Morgana, TFT11_Kayn, TFT11_Illaoi"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,kuU4M3PO-dFpveDPJoD3Vsl6GLwz0qxEgNDAW_pf_KYt91fbyHnMSy5M2JcwRRi4hF9qW-Tlvt1aUQ,8,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,2,2,0,0,0,0,0,"TFT11_Ornn, TFT11_Ashe, TFT11_Sett, TFT11_Amumu, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,zMZNk7f1TWmbU7ZQaot_ok1hx9c6SkfCXQ355fllBaQ7_NElGo4h-CbmZN-XtNUvmcnH275V1xkOCg,7,29,8,0,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Caitlyn, TFT11_Jax, TFT11_Aatrox, TFT11_Senna, TFT11_Morgana, TFT11_Kayn, TFT11_Illaoi"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,iYqxpOOA5Vz_4QgUSkv4qyZbyE8vLwB5WpHnp9HhMly6ofuIL00hqpgXr9Vgcqbdc9arzvxHK_-XGQ,4,34,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,"TFT11_Caitlyn, TFT11_Lillia, TFT11_Neeko, TFT11_Bard, TFT11_KogMaw, TFT11_Nautilus, TFT11_ChoGath, TFT11_Malphite"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,ykqHTEFGhc18Rup95Vvv0zqLolw3-PfGcl24hf-12ng_J9FDeRwB_HhzGJLT_x9ltfBk8OVfTJfZPw,5,32,8,2,2,0,0,2,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"TFT11_Sivir, TFT11_Riven, TFT11_Galio, TFT11_Kaisa, TFT11_Sylas, TFT11_Kayle, TFT11_Aatrox, TFT11_Teemo, TFT11_Xayah"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,t_Wf-ad5Drr5FzTmxmkRnsEtBNUf-7PRoTll2k8kxN23sYTKJs2VOrOjeQ418PF31x2QQ2X02RrAtw,2,38,9,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_TahmKench, TFT11_Sylas, TFT11_Janna, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_Annie, TFT11_Lillia, TFT11_LeeSin"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,bYxxBEge9O6uyOSwzVbnKc1-CLzrp99zsVsE67CjSdwm9sBr7g3PjYIlfiAP7-QRezMFgfX5_Bpb4A,6,32,8,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_TahmKench, TFT11_Sylas, TFT11_Azir, TFT11_Janna, TFT11_Annie, TFT11_Lillia, TFT11_KogMaw, TFT11_Alune"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,94SMpcSJOkUEO1XLoB0a52NC089M82djDPobBmNbTgELEa7DFDrp6LGXsRk5JkzHt_0PDk4sKEs9Jg,3,34,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,1,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Udyr, TFT11_Ornn, TFT11_Soraka, TFT11_Diana, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_Zyra, TFT11_Morgana"
KR_7005983989,1711634507677,2142.5576171875,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,fzlOsXyGsMz_yYNGchFD6Brbov2DF4cQUrxgtyY6ctPEV88cc_M1h_imhzBPckCo61nbHYivt5Ctzw,1,38,9,0,0,3,0,0,0,2,1,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Sylas, TFT11_Udyr, TFT11_Caitlyn, TFT11_Aatrox, TFT11_Senna, TFT11_Morgana, TFT11_Kayn, TFT11_Illaoi"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,94SMpcSJOkUEO1XLoB0a52NC089M82djDPobBmNbTgELEa7DFDrp6LGXsRk5JkzHt_0PDk4sKEs9Jg,2,35,9,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Udyr, TFT11_Kayle, TFT11_Ornn, TFT11_Soraka, TFT11_Rakan, TFT11_WuKong, TFT11_Lissandra, TFT11_Zyra, TFT11_Morgana"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,2TOY8u-Pqmz-rRPlT15PRfXBC68mdzLGBrhyIamoBIZWzx9H3Z-jdAjngSoy03KOGVkT4jszpJKQrQ,6,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"TFT11_Kindred, TFT11_Morgana, TFT11_KhaZix, TFT11_Yone, TFT11_Kayn, TFT11_Yorick, TFT11_Alune, TFT11_Darius"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,-ZAFS1urDSmWcoepY07pQX98dNTD14cKAJdFXKITAgZzlcKpqDK8eiHPz5Uq0zD3iz6Kb7tZjKbMcg,5,32,8,2,2,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Galio, TFT11_Kaisa, TFT11_Sylas, TFT11_Kayle, TFT11_Bard, TFT11_Teemo"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,NTwubUb7mmFPZXShvd0dbU9fMkvjm5VWYCCh5EoFOqg4jxZe3IrvQuh2--VfapK3Qt2VmNzXooZ6VQ,3,34,8,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_TahmKench, TFT11_Sylas, TFT11_Janna, TFT11_Hwei, TFT11_Annie, TFT11_Lillia, TFT11_KogMaw, TFT11_Alune"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,tnge1VQteyQ5eLGfO9BU6NgM2LE2YJu6Tcot5xRg3TNhiZ4Wgj-8lp9ZqyuO-3zf7ZOW27jQaR1cbQ,4,34,9,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Janna, TFT11_Soraka, TFT11_Diana, TFT11_Rakan, TFT11_WuKong, TFT11_Zyra, TFT11_LeeSin, TFT11_Irelia"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,in9aPKRZAHlVvF2tbby4KK2me-WOt0MGj065bQ1a0z_HDdjDG3dJZGkIgtKy0n9BQD_9d9pmvrlsdg,1,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"TFT11_Soraka, TFT11_Hwei, TFT11_WuKong, TFT11_Annie, TFT11_Lissandra, TFT11_KhaZix, TFT11_Neeko, TFT11_Qiyana, TFT11_Malphite"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,t_Wf-ad5Drr5FzTmxmkRnsEtBNUf-7PRoTll2k8kxN23sYTKJs2VOrOjeQ418PF31x2QQ2X02RrAtw,7,31,7,0,0,3,0,0,0,0,0,0,2,0,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Caitlyn, TFT11_Jax, TFT11_Aatrox, TFT11_Senna, TFT11_Ornn, TFT11_Illaoi"
KR_7005920322,1711632079059,1919.8785400390625,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,_IY835rbIl6HKaHXfA-6aB0g11VikVvxChAdCR5-jBNH5HuU7TY1J5nl6rcH03axnSUK6lXiez2tmQ,8,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,3,2,0,0,0,0,0,"TFT11_Ornn, TFT11_Illaoi, TFT11_Ashe, TFT11_Amumu, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,94SMpcSJOkUEO1XLoB0a52NC089M82djDPobBmNbTgELEa7DFDrp6LGXsRk5JkzHt_0PDk4sKEs9Jg,4,29,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,"TFT11_Udyr, TFT11_Kindred, TFT11_Yasuo, TFT11_Nautilus, TFT11_Ahri, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,IgNThWgULt0X9wkf1O_V80FmpnuBx0xvLonX-82LwbzEIXT8DtxwJArPXvpcDhf0rwIwrsXo_lNO5g,8,25,8,0,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Sylas, TFT11_Kayle, TFT11_Diana, TFT11_Zyra, TFT11_Ashe, TFT11_Amumu, TFT11_Aphelios"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,Vek1T8kAAgif2RHbXCIP4nzNP8deMGuRu-hWFaylOFSmbVThC7cj-B-r0WpL6Wn5LjiQkrEwamHKiw,6,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,2,1,0,0,3,2,0,0,0,0,0,"TFT11_Illaoi, TFT11_Ashe, TFT11_Nautilus, TFT11_Sett, TFT11_Amumu, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,sV7rWaPHoFjEfvl08t9S7g6GXaExIb_mFB5zJnjxrnpyz194sQ9cPmMXEmDMKxih5iWucZRngigxPA,2,39,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,"TFT11_Caitlyn, TFT11_Hwei, TFT11_Lissandra, TFT11_Neeko, TFT11_Zoe, TFT11_Illaoi, TFT11_Lux, TFT11_Amumu, TFT11_Syndra"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,yAVc-bTbi86qYF3ePtvTr0DTW367seRmnhXqPLIMwmw9xLZWbrw9uIX2wSTodseM41RIG-UnnGajOw,5,28,8,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_TahmKench, TFT11_Kayle, TFT11_Soraka, TFT11_Neeko, TFT11_Bard, TFT11_Zoe, TFT11_Malphite"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,iCcuYtTqqr1BKUjBwIDfE1FWhLj4Nog495kIOrxNqEfWq6iboiWi8epQ443aAIBGsy4ej3pdRyrfuQ,1,39,10,2,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"TFT11_Sivir, TFT11_Riven, TFT11_Galio, TFT11_Kayle, TFT11_Rakan, TFT11_WuKong, TFT11_Zyra, TFT11_Zoe, TFT11_Irelia, TFT11_Illaoi, TFT11_Garen"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,t_Wf-ad5Drr5FzTmxmkRnsEtBNUf-7PRoTll2k8kxN23sYTKJs2VOrOjeQ418PF31x2QQ2X02RrAtw,7,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0,"TFT11_Ornn, TFT11_Azir, TFT11_Rakan, TFT11_Lissandra, TFT11_Ashe, TFT11_Lux, TFT11_Amumu, TFT11_Aphelios, TFT11_ChoGath"
KR_7005856311,1711630411567,2223.704833984375,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,bYxxBEge9O6uyOSwzVbnKc1-CLzrp99zsVsE67CjSdwm9sBr7g3PjYIlfiAP7-QRezMFgfX5_Bpb4A,3,38,8,0,0,3,0,0,0,1,1,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Sylas, TFT11_Udyr, TFT11_Caitlyn, TFT11_Aatrox, TFT11_Senna, TFT11_WuKong, TFT11_Morgana, TFT11_Kayn"
KR_7005778536,1711628085113,2433.727783203125,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,t_Wf-ad5Drr5FzTmxmkRnsEtBNUf-7PRoTll2k8kxN23sYTKJs2VOrOjeQ418PF31x2QQ2X02RrAtw,1,41,9,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,3,0,0,2,0,0,3,3,0,0,0,0,0,"TFT11_Caitlyn, TFT11_Kindred, TFT11_Lissandra, TFT11_Yasuo, TFT11_Yorick, TFT11_Sett, TFT11_Ahri, TFT11_Syndra, TFT11_Aphelios, TFT11_Thresh"
KR_7005778536,1711628085113,2433.727783203125,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,oHvcdDVV-nVXEBDN5ur13eTS5xqZetOML9jAmYGQ0TJ7cS7gSm32jlKylYgNRNJQsqnVcoVacydsRg,7,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,"TFT11_Illaoi, TFT11_Ashe, TFT11_Nautilus, TFT11_Sett, TFT11_Amumu, TFT11_Syndra, TFT11_Aphelios"
KR_7005778536,1711628085113,2433.727783203125,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,MCxrhcz79E2_ReOcWaCFjLag27zWKKwMdpOBp3UwouJ-Jg0BNi0KE_-a5cCLyac8nZRBt5HgkkOmzA,5,29,8,0,2,0,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Sylas, TFT11_Kayle, TFT11_Aatrox, TFT11_Soraka, TFT11_Rakan, TFT11_Zyra, TFT11_Morgana"
KR_7005778536,1711628085113,2433.727783203125,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,g7czitIBfBrL6554DeXJpZ_id1_2n0Cyzu0r0tTC__bQCfvKGWSoZN0vEWlNgfdIJGZ0HRODPhdKMA,8,14,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Shen, TFT11_Janna, TFT11_Neeko, TFT11_Illaoi, TFT11_Yorick, TFT11_Alune"
KR_7005778536,1711628085113,2433.727783203125,Version 14.6.570.6276 (Mar 25 2024/14:00:15) [PUBLIC] <Releases/14.6>,tnge1VQteyQ5eLGfO9BU6NgM2LE2YJu6Tcot5xRg3TNhiZ4Wgj-8lp9ZqyuO-3zf7ZOW27jQaR1cbQ,4,31,9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TFT11_Riven, TFT11_Galio, TFT11_Udyr, TFT11_Kayle, TFT11_Ornn, TFT11_Hwei, TFT11_Rakan, TFT11_WuKong, TFT11_LeeSin, TFT11_Irelia"
